metric_formula_name,business_meaning,implementation_path,line,code_snippet,inputs,outputs,edge_case_behavior,fallback_behavior,precision_behavior,duplicate_implementations,status
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,90,"paid_agg = paid.dropna(subset=['payment_date', 'loan_id']).groupby(['loan_id', 'payment_date'], as_index=False)['paid_total'].sum()",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,92,merged['scheduled_total'] = merged['scheduled_total'].fillna(0.0),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,93,merged['paid_total'] = merged['paid_total'].fillna(0.0),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,94,merged['amount_diff'] = merged['paid_total'] - merged['scheduled_total'],inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,102,unmatched['reason_code'] = unmatched['status'].map(status_to_reason).fillna('not_specified'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,103,"unmatched['reason_detail'] = 'loan_id=' + unmatched['loan_id'].astype(str) + ', amount_diff=' + unmatched['amount_diff'].round(2).astype(str)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,105,"unmatched = pd.concat([unmatched, *excluded_rows_unmatched], ignore_index=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,110,"def __init__(self, snapshot_month: str) -> None:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,111,self.snapshot_month = pd.Timestamp(snapshot_month) + pd.offsets.MonthEnd(0),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,112,self.loader = LoanTapeLoader(data_dir='data/raw'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,115,"def run(self, *, loan_tape_dir: str | Path, control_mora_path: str | Path | None=None) -> ETLResult:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,120,"dim_loan['disbursement_date'] = pd.to_datetime(dim_loan['disbursement_date'], errors='coerce')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,121,"dim_loan['original_principal'] = pd.to_numeric(dim_loan['original_principal'], errors='coerce').fillna(0.0)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,125,"dim_loan['interest_rate'] = pd.to_numeric(dim_loan['interest_rate'], errors='coerce').fillna(0.0)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,130,nan_count = loan_xirr_series.isna().sum(),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,137,"unmatched_records = pd.concat([unmatched_reconciliation, *[df for df in not_specified_logs if not df.empty]], ignore_index=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,140,"with control_mora_path.open('r', encoding='utf-8-sig', newline='') as _f:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,148,"control_mora_df = pd.read_csv(_f, dtype=str, sep=delimiter, low_memory=False)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,149,"unmatched_records = pd.concat([unmatched_records, build_not_specified_log(control_mora_df, 'control_mora')], ignore_index=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,151,unmatched_records['reason_code'] = unmatched_records['reason_code'].fillna('not_specified'),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,155,def _parse_args(argv: list[str] | None=None) -> argparse.Namespace:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,157,"parser.add_argument('--loan-tape-dir', default='data/raw', help='Directory with loan tape CSV files')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/src/zero_cost/local_migration_etl.py,158,"parser.add_argument('--control-mora', default='', help='Optional control mora CSV path')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
