id,severity,file,line,logic,why_dangerous,correct_behavior
CF-0852,HIGH,backend/src/zero_cost/monthly_snapshot.py,26,df['is_overdue'] = df['dpd'].fillna(0) > 0,Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-0853,HIGH,backend/src/zero_cost/monthly_snapshot.py,30,df[col] = df['dpd'].fillna(0) >= threshold,Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-0854,MEDIUM,backend/src/zero_cost/monthly_snapshot.py,112,par_pct = par_amount / total_os * Decimal('100'),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0855,MEDIUM,backend/src/zero_cost/monthly_snapshot.py,123,weighted_avg_dpd = float(weighted_sum / total_weight),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0856,MEDIUM,backend/src/zero_cost/pipeline_router.py,83,raise ValueError('CRITICAL: gsheets source requested in PipelineRouter but GOOGLE_SHEETS_CREDENTIALS_PATH/GOOGLE_SHEETS_SPREADSHEET_ID are missing'),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0857,HIGH,backend/src/zero_cost/pipeline_router.py,105,"principal_outstanding = pd.to_numeric(df.get('TotalSaldoVigente', pd.Series(index=df.index, dtype='float64')), errors='coerce').fillna(0.0)",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-0858,HIGH,backend/src/zero_cost/pipeline_router.py,107,dpd = (snapshot_month.normalize() - due_date).dt.days.clip(lower=0).fillna(0),Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-0859,MEDIUM,backend/src/zero_cost/storage.py,21,"def __init__(self, base_dir: str | os.PathLike='data/duckdb', db_path: str | os.PathLike | None='data/duckdb/analytics.duckdb') -> None:",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0860,MEDIUM,backend/src/zero_cost/storage.py,41,table_dir = self.base_dir / table_name,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0861,MEDIUM,backend/src/zero_cost/storage.py,45,parquet_path = table_dir / f'{table_name}_{ts}',Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0862,MEDIUM,backend/src/zero_cost/storage.py,51,parquet_path = table_dir / f'{table_name}_{ts}.parquet',Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0863,MEDIUM,backend/src/zero_cost/storage.py,65,table_dir = self.base_dir / table_name,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0864,MEDIUM,backend/src/zero_cost/xirr.py,24,years = np.array([(d - t0).days / 365.0 for d in parsed_dates]),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0865,MEDIUM,backend/src/zero_cost/xirr.py,31,return float(np.sum(cfs / (1.0 + r) ** years)),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0866,MEDIUM,backend/src/zero_cost/xirr.py,36,return float(np.sum(-years * cfs / (1.0 + r) ** (years + 1.0))),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0867,MEDIUM,backend/src/zero_cost/xirr.py,57,return (1.0 + nominal_rate / payments_per_year) ** payments_per_year - 1.0,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0868,MEDIUM,backend/src/zero_cost/xirr.py,95,x = x - fx / dfx,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0869,MEDIUM,backend/src/zero_cost/xirr.py,120,mid = (lo + hi) / 2.0,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0870,MEDIUM,backend/src/zero_cost/xirr.py,129,return (lo + hi) / 2.0,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0871,MEDIUM,db/migrations/20260101000000_analytics_kpi_views.sql,344,"top10_amount / NULLIF(total_outstanding, 0) AS top10_concentration,",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0872,MEDIUM,db/migrations/20260101000000_analytics_kpi_views.sql,345,"top3_amount / NULLIF(total_outstanding, 0) AS top3_concentration,",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0873,MEDIUM,db/migrations/20260101000000_analytics_kpi_views.sql,346,"top1_amount / NULLIF(total_outstanding, 0) AS top1_concentration",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0874,MEDIUM,db/migrations/20260101000000_analytics_kpi_views.sql,356,"SUM(interest_rate_apr * outstanding) / NULLIF(SUM(outstanding), 0) AS weighted_apr",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0875,MEDIUM,db/migrations/20260101000000_analytics_kpi_views.sql,368,"SUM(((origination_fee + origination_fee_taxes) / NULLIF(disbursement_amount, 0)) * outstanding)",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0876,MEDIUM,db/migrations/20260101000000_analytics_kpi_views.sql,462,"ltv_cac_ratio              AS ""LTV/CAC Ratio"",",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0877,MEDIUM,db/migrations/20260204040000_rls_policies.sql,4,"-- Related: docs/SECURITY_STATUS_REPORT.md, docs/security/SUPABASE_RLS_HARDENING.md",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0878,MEDIUM,db/migrations/20260204040000_rls_policies.sql,34,-- Only service role can delete (for GDPR/data retention),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0879,MEDIUM,db/migrations/20260204050000_create_monitoring_schema.sql,4,-- Related: docs/SECURITY_STATUS_REPORT.md,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0880,MEDIUM,db/migrations/20260204100000_enable_rls_all_tables.sql,37,-- CREATE READ-ONLY POLICIES FOR PUBLIC/ANON USERS,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0881,MEDIUM,db/migrations/20260204100000_enable_rls_all_tables.sql,40,-- Public schema tables: Allow read-only access for anon/authenticated users,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0882,MEDIUM,db/migrations/20260204100000_enable_rls_all_tables.sql,100,-- Public schema: Only service_role can INSERT/UPDATE/DELETE,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0883,MEDIUM,db/migrations/20260204120000_fix_broadcast_trigger.sql,5,-- Related: docs/SECURITY_STATUS_REPORT.md,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0884,MEDIUM,db/migrations/20260204120500_fix_kpi_values_policy.sql,5,-- Related: docs/SECURITY_STATUS_REPORT.md,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0885,MEDIUM,db/migrations/20260204120500_fix_kpi_values_policy.sql,31,-- Policy 1: Service role has full access (for pipeline/backend),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0886,MEDIUM,db/migrations/20260207100000_create_operational_events_commands.sql,2,-- These tables enable the platform to log events from pipeline/agents/cron,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0887,MEDIUM,db/migrations/20260223160000_add_monitoring_kpi_compatibility.sql,1,-- Add compatibility columns/triggers so both legacy kpi_key model and id/name model can coexist.,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0888,MEDIUM,db/migrations/20260223163000_refresh_public_kpi_views_for_compat.sql,2,-- added to monitoring.kpi_definitions / monitoring.kpi_values.,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0889,MEDIUM,db/migrations/20260226220000_reconcile_monitoring_kpi_schema_and_rls.sql,1,"-- Reconcile monitoring KPI schema drift (A/B models), harden RLS,",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0890,MEDIUM,db/migrations/20260226220000_reconcile_monitoring_kpi_schema_and_rls.sql,8,"--     formula/description/thresholds, timestamps.",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0891,MEDIUM,db/migrations/20260226220000_reconcile_monitoring_kpi_schema_and_rls.sql,70,-- 2) Reconcile kpi_definitions columns/defaults,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0892,MEDIUM,db/migrations/20260226220000_reconcile_monitoring_kpi_schema_and_rls.sql,179,-- 3) Reconcile kpi_values columns/types/defaults/uniqueness,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0893,MEDIUM,db/migrations/20260226220000_reconcile_monitoring_kpi_schema_and_rls.sql,472,-- SECURITY DEFINER hardening: prevent PUBLIC/authenticated execution.,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0894,MEDIUM,db/migrations/20260226220000_reconcile_monitoring_kpi_schema_and_rls.sql,513,"('total_outstanding_balance', 'total_outstanding_balance', 'Total Outstanding Balance', 'Portfolio Performance', 'currency', 'higher_is_better', 'current', 'portfolio', 'monitoring', ARRAY['loan_tape'], 'v1', 'Total outstanding balance active/defaulted'),",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0895,MEDIUM,db/migrations/20260226220000_reconcile_monitoring_kpi_schema_and_rls.sql,514,"('loan_count', 'loan_count', 'Loan Count', 'Portfolio Performance', 'count', 'higher_is_better', 'current', 'portfolio', 'monitoring', ARRAY['loan_tape'], 'v1', 'Total active/defaulted loans'),",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-0896,MEDIUM,db/migrations/20260226220000_reconcile_monitoring_kpi_schema_and_rls.sql,515,"('total_loans_count', 'total_loans_count', 'Total Loans Count', 'Portfolio Performance', 'count', 'higher_is_better', 'current', 'portfolio', 'monitoring', ARRAY['loan_tape'], 'v1', 'Total active/defaulted loans (pipeline key)'),",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
